eventIndex,eventId,title,chronology,eventLevel,sourceFamily,folder,slot,role,suggestedFilename,relationType,confidence,imageTitle,assetPageUrl,assetFileUrl,previewUrl,sourceDomain,author,license,licenseUrl,requiredAttribution,historicalVerificationUrl,historicalReason,downloadStatus,reviewerNotes,preferredVerificationDomains,gateStatus,gateSeverity,gateCategory,gateProblem,gateRequiredAction,manualApprovalAllowed,packageReviewRequired
101,hoi-nghi-lan-thu-8-ban-chap-hanh-trung-uong-dang-cong-san-dong-duong,Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương,Từ ngày 10 đến ngày 19-5-1941,atomic,revolutionary,by_event/hoi-nghi-lan-thu-8-ban-chap-hanh-trung-uong-dang-cong-san-dong-duong,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Việt Minh — kết quả của chủ trương Hội nghị Trung ương 8,https://en.wikipedia.org/wiki/Viet_Minh,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Viet_Minh,Trang mô tả việc thành lập mặt trận ngày 19-5-1941 tại Pác Bó.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
102,thanh-lap-mat-tran-viet-nam-doc-lap-dong-minh-viet-minh,Thành lập Mặt trận Việt Nam Độc lập Đồng minh (Mặt trận Việt Minh),19-5-1941,atomic,revolutionary,by_event/thanh-lap-mat-tran-viet-nam-doc-lap-dong-minh-viet-minh,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Mặt trận Việt Minh,https://en.wikipedia.org/wiki/Viet_Minh,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Viet_Minh,Trang trực tiếp về tổ chức thành lập ngày 19-5-1941.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
102,thanh-lap-mat-tran-viet-nam-doc-lap-dong-minh-viet-minh,Thành lập Mặt trận Việt Nam Độc lập Đồng minh (Mặt trận Việt Minh),19-5-1941,atomic,revolutionary,by_event/thanh-lap-mat-tran-viet-nam-doc-lap-dong-minh-viet-minh,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Pác Bó,https://en.wikipedia.org/wiki/P%C3%A1c_B%C3%B3,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/P%C3%A1c_B%C3%B3,Địa điểm thành lập và đặt căn cứ đầu tiên của Việt Minh.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
103,thanh-lap-tieu-doi-du-kich-thoat-li-dau-tien-o-cao-bang,Thành lập Tiểu đội du kích thoát li đầu tiên ở Cao Bằng,Tháng 11 – 1941,atomic,revolutionary,by_event/thanh-lap-tieu-doi-du-kich-thoat-li-dau-tien-o-cao-bang,1,thumbnail,image_01.<đúng-đuôi-file>,strong_contextual,high,Cao Bằng — căn cứ Việt Minh,https://en.wikipedia.org/wiki/P%C3%A1c_B%C3%B3,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/P%C3%A1c_B%C3%B3,Pác Bó/Cao Bằng là căn cứ trực tiếp của lực lượng vũ trang cách mạng đầu tiên.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
103,thanh-lap-tieu-doi-du-kich-thoat-li-dau-tien-o-cao-bang,Thành lập Tiểu đội du kích thoát li đầu tiên ở Cao Bằng,Tháng 11 – 1941,atomic,revolutionary,by_event/thanh-lap-tieu-doi-du-kich-thoat-li-dau-tien-o-cao-bang,2,gallery,image_02.<đúng-đuôi-file>,direct,medium,Cứu quốc quân và các lực lượng vũ trang Việt Minh,https://en.wikipedia.org/wiki/Political_organizations_and_armed_forces_in_Vietnam,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Political_organizations_and_armed_forces_in_Vietnam,Trang liệt kê Cứu quốc quân và các lực lượng vũ trang tiền thân; chọn ảnh đơn vị/chiến sĩ trực tiếp nếu có.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
104,ho-chi-minh-di-trung-quoc-phoi-hop-chong-nhat,Hồ Chí Minh đi Trung Quốc để tìm cách phối hợp hành động với phong trào chống Nhật và các lực lượng Đồng minh,Tháng 8 – 1942,atomic,revolutionary,by_event/ho-chi-minh-di-trung-quoc-phoi-hop-chong-nhat,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Hồ Chí Minh sang Trung Quốc 1942 và phối hợp chống Nhật,https://en.wikipedia.org/wiki/Ho_Chi_Minh#Viet_Minh_movement,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Ho_Chi_Minh#Viet_Minh_movement,"Trang mô tả hoạt động ở Trung Quốc, quan hệ với lực lượng chống Nhật và Đồng minh.",awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
104,ho-chi-minh-di-trung-quoc-phoi-hop-chong-nhat,Hồ Chí Minh đi Trung Quốc để tìm cách phối hợp hành động với phong trào chống Nhật và các lực lượng Đồng minh,Tháng 8 – 1942,atomic,revolutionary,by_event/ho-chi-minh-di-trung-quoc-phoi-hop-chong-nhat,2,gallery,image_02.<đúng-đuôi-file>,strong_contextual,medium,Chiến tranh Trung–Nhật và mặt trận chống Nhật,https://en.wikipedia.org/wiki/Second_Sino-Japanese_War,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Second_Sino-Japanese_War,Bối cảnh trực tiếp của việc Hồ Chí Minh tìm cách phối hợp chống Nhật; không dùng ảnh chiến sự chung chung nếu không gắn với hoạt động của ông.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
105,ho-chi-minh-sang-trung-quoc-1942,"Nguyễn Ái Quốc lấy tên là Hồ Chí Minh, sang Trung Quốc",Tháng 8 – 1942,atomic,revolutionary,by_event/ho-chi-minh-sang-trung-quoc-1942,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Hồ Chí Minh — tên mới và chuyến sang Trung Quốc năm 1942,https://en.wikipedia.org/wiki/Ho_Chi_Minh#Viet_Minh_movement,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Ho_Chi_Minh#Viet_Minh_movement,Trang mô tả giai đoạn bị bắt ở Trung Quốc và bắt đầu sử dụng tên Hồ Chí Minh.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
105,ho-chi-minh-sang-trung-quoc-1942,"Nguyễn Ái Quốc lấy tên là Hồ Chí Minh, sang Trung Quốc",Tháng 8 – 1942,atomic,revolutionary,by_event/ho-chi-minh-sang-trung-quoc-1942,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Nhật ký trong tù,https://en.wikipedia.org/wiki/Prison_Diary,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Prison_Diary,Tác phẩm gắn trực tiếp với thời gian Hồ Chí Minh bị giam ở Trung Quốc 1942–1943.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
106,ho-chi-minh-tro-ve-nuoc-1944,Hồ Chí Minh trở về nước tiếp tục lãnh đạo cách mạng,Tháng 9 – 1944,atomic,revolutionary,by_event/ho-chi-minh-tro-ve-nuoc-1944,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Hồ Chí Minh trở về Việt Nam năm 1944,https://en.wikipedia.org/wiki/Ho_Chi_Minh#Viet_Minh_movement,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Ho_Chi_Minh#Viet_Minh_movement,Trang mô tả việc trở lại Việt Nam sau khi được thả khỏi nhà tù Trung Quốc.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
106,ho-chi-minh-tro-ve-nuoc-1944,Hồ Chí Minh trở về nước tiếp tục lãnh đạo cách mạng,Tháng 9 – 1944,atomic,revolutionary,by_event/ho-chi-minh-tro-ve-nuoc-1944,2,gallery,image_02.<đúng-đuôi-file>,strong_contextual,high,Pác Bó / căn cứ Cao Bằng,https://en.wikipedia.org/wiki/P%C3%A1c_B%C3%B3,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/P%C3%A1c_B%C3%B3,Căn cứ gắn với hoạt động lãnh đạo cách mạng sau khi Hồ Chí Minh trở về.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
107,chi-thi-thanh-lap-doi-viet-nam-tuyen-truyen-giai-phong-quan,Chỉ thị thành lập Đội Việt Nam Tuyên truyền Giải phóng quân,22 – 12 – 1944,atomic,revolutionary,by_event/chi-thi-thanh-lap-doi-viet-nam-tuyen-truyen-giai-phong-quan,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Đội Việt Nam Tuyên truyền Giải phóng quân,https://en.wikipedia.org/wiki/People%27s_Army_of_Vietnam#Establishment,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/People%27s_Army_of_Vietnam#Establishment,Trang mô tả việc thành lập ngày 22-12-1944 theo chỉ thị của Hồ Chí Minh.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
107,chi-thi-thanh-lap-doi-viet-nam-tuyen-truyen-giai-phong-quan,Chỉ thị thành lập Đội Việt Nam Tuyên truyền Giải phóng quân,22 – 12 – 1944,atomic,revolutionary,by_event/chi-thi-thanh-lap-doi-viet-nam-tuyen-truyen-giai-phong-quan,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Võ Nguyên Giáp,https://en.wikipedia.org/wiki/V%C3%B5_Nguy%C3%AAn_Gi%C3%A1p,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/V%C3%B5_Nguy%C3%AAn_Gi%C3%A1p,Người được giao tổ chức và chỉ huy đội quân đầu tiên.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
108,ho-chi-minh-sang-con-minh-tim-su-ung-ho-quoc-te,Hồ Chí Minh sang Côn Minh (Trung Quốc) tìm kiếm sự ủng hộ quốc tế,Tháng 2-1945,atomic,revolutionary,by_event/ho-chi-minh-sang-con-minh-tim-su-ung-ho-quoc-te,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Hồ Chí Minh và OSS / Đồng minh năm 1945,https://en.wikipedia.org/wiki/Ho_Chi_Minh#Viet_Minh_movement,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Ho_Chi_Minh#Viet_Minh_movement,Trang mô tả việc Hồ Chí Minh tiếp xúc OSS và tìm kiếm liên lạc với Đồng minh.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
108,ho-chi-minh-sang-con-minh-tim-su-ung-ho-quoc-te,Hồ Chí Minh sang Côn Minh (Trung Quốc) tìm kiếm sự ủng hộ quốc tế,Tháng 2-1945,atomic,revolutionary,by_event/ho-chi-minh-sang-con-minh-tim-su-ung-ho-quoc-te,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Deer Team / OSS ở Việt Nam,https://en.wikipedia.org/wiki/Deer_Team,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Deer_Team,Đơn vị OSS hợp tác với Việt Minh; phù hợp minh họa kết quả của quá trình vận động quốc tế.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
109,cao-trao-khang-nhat-cuu-nuoc,"Cao trào kháng Nhật, cứu nước",Từ tháng 3 đến tháng 8 – 1945,atomic,revolutionary,by_event/cao-trao-khang-nhat-cuu-nuoc,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Cao trào kháng Nhật cứu nước — Việt Minh,https://en.wikipedia.org/wiki/Viet_Minh#World_War_II,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Viet_Minh#World_War_II,"Trang mô tả hoạt động chống Nhật, mở rộng lực lượng và giành chính quyền trước Cách mạng tháng Tám.",awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
109,cao-trao-khang-nhat-cuu-nuoc,"Cao trào kháng Nhật, cứu nước",Từ tháng 3 đến tháng 8 – 1945,atomic,revolutionary,by_event/cao-trao-khang-nhat-cuu-nuoc,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Nhật đảo chính Pháp ở Đông Dương 9-3-1945,https://en.wikipedia.org/wiki/Japanese_coup_d%27%C3%A9tat_in_French_Indochina,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Japanese_coup_d%27%C3%A9tat_in_French_Indochina,Biến cố trực tiếp mở đầu cao trào kháng Nhật cứu nước.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
110,viet-minh-hop-tac-oss-1945,Việt Minh hợp tác với Cơ quan Tình báo chiến lược Mỹ (OSS),Cuối tháng 4 – 1945,atomic,revolutionary,by_event/viet-minh-hop-tac-oss-1945,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,OSS Deer Team,https://en.wikipedia.org/wiki/OSS_Deer_Team,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/OSS_Deer_Team,"Đơn vị OSS trực tiếp huấn luyện, hỗ trợ y tế và hậu cần cho Việt Minh năm 1945.",awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
110,viet-minh-hop-tac-oss-1945,Việt Minh hợp tác với Cơ quan Tình báo chiến lược Mỹ (OSS),Cuối tháng 4 – 1945,atomic,revolutionary,by_event/viet-minh-hop-tac-oss-1945,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Việt Minh và OSS trong Cách mạng tháng Tám,https://en.wikipedia.org/wiki/August_Revolution#Preparation_and_supply,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/August_Revolution#Preparation_and_supply,Phần có tư liệu về hợp tác Việt Minh–OSS trước Tổng khởi nghĩa.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
111,hoi-nghi-pot-xdam,Hội nghị Pốt-xđam,Từ ngày 17-7 – 1945 đến ngày 2 – 8 – 1945,atomic,revolutionary,by_event/hoi-nghi-pot-xdam,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Hội nghị Potsdam,https://en.wikipedia.org/wiki/Potsdam_Conference,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Potsdam_Conference,Trang trực tiếp về hội nghị từ 17-7 đến 2-8-1945.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
111,hoi-nghi-pot-xdam,Hội nghị Pốt-xđam,Từ ngày 17-7 – 1945 đến ngày 2 – 8 – 1945,atomic,revolutionary,by_event/hoi-nghi-pot-xdam,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Cecilienhof — địa điểm Hội nghị Potsdam,https://en.wikipedia.org/wiki/Cecilienhof,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Cecilienhof,"Cung điện nơi diễn ra hội nghị, có ảnh phòng họp và địa điểm lịch sử.",awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
112,uy-ban-khoi-nghia-ban-bo-quan-lenh-so-1,"Trung ương Đảng và Tổng bộ Việt Minh thành lập Uỷ ban Khởi nghĩa toàn quốc, ban bố Quân lệnh số 1",Ngày 13-8-1945,atomic,revolutionary,by_event/uy-ban-khoi-nghia-ban-bo-quan-lenh-so-1,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Ủy ban Khởi nghĩa toàn quốc và Quân lệnh số 1,https://en.wikipedia.org/wiki/August_Revolution#August_Revolution,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/August_Revolution#August_Revolution,Trang ghi trực tiếp việc thành lập Ủy ban ngày 13-8-1945 và ban bố Military Order No. 1.,awaiting_manual_download_candidate_independence_review,CANDIDATE GATE: the two candidate leads are not fully independent; choose distinct concrete media files during manual download.,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,awaiting_manual_download_candidate_independence_review,P1,candidate_independence,Hai slot cùng trang nguồn cơ sở: https://en.wikipedia.org/wiki/August_Revolution#August_Revolution | https://en.wikipedia.org/wiki/August_Revolution#Preparation_and_supply,Thay ít nhất một slot bằng nguồn/trang độc lập; riêng event 120 hiện hai slot dùng đúng cùng URL.,True,True
112,uy-ban-khoi-nghia-ban-bo-quan-lenh-so-1,"Trung ương Đảng và Tổng bộ Việt Minh thành lập Uỷ ban Khởi nghĩa toàn quốc, ban bố Quân lệnh số 1",Ngày 13-8-1945,atomic,revolutionary,by_event/uy-ban-khoi-nghia-ban-bo-quan-lenh-so-1,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Cách mạng tháng Tám — chuẩn bị tổng khởi nghĩa,https://en.wikipedia.org/wiki/August_Revolution#Preparation_and_supply,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/August_Revolution#Preparation_and_supply,Phần có bối cảnh trực tiếp của quyết định phát động tổng khởi nghĩa.,awaiting_manual_download_candidate_independence_review,CANDIDATE GATE: the two candidate leads are not fully independent; choose distinct concrete media files during manual download.,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,awaiting_manual_download_candidate_independence_review,P1,candidate_independence,Hai slot cùng trang nguồn cơ sở: https://en.wikipedia.org/wiki/August_Revolution#August_Revolution | https://en.wikipedia.org/wiki/August_Revolution#Preparation_and_supply,Thay ít nhất một slot bằng nguồn/trang độc lập; riêng event 120 hiện hai slot dùng đúng cùng URL.,True,True
113,cach-mang-thang-tam-nam-1945,Cách mạng tháng Tám năm 1945,Tháng 8 – 9 năm 1945,collection,revolutionary,by_event/cach-mang-thang-tam-nam-1945,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Cách mạng tháng Tám năm 1945,https://en.wikipedia.org/wiki/August_Revolution,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/August_Revolution,"Trang trực tiếp về cuộc cách mạng, có ảnh chiếm Bắc Bộ phủ.",awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
113,cach-mang-thang-tam-nam-1945,Cách mạng tháng Tám năm 1945,Tháng 8 – 9 năm 1945,collection,revolutionary,by_event/cach-mang-thang-tam-nam-1945,2,gallery,image_02.<đúng-đuôi-file>,direct,high,Tuyên ngôn Độc lập 1945,https://en.wikipedia.org/wiki/Declaration_of_independence_of_the_Democratic_Republic_of_Vietnam,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/Declaration_of_independence_of_the_Democratic_Republic_of_Vietnam,Kết quả trực tiếp của Cách mạng tháng Tám; trang có bản chụp văn kiện.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
114,hoi-nghi-toan-quoc-cua-dang-cong-san-dong-duong-1945,Hội nghị toàn quốc của Đảng Cộng sản Đông Dương,Từ ngày 14 đến ngày 15-8-1945,atomic,revolutionary,by_event/hoi-nghi-toan-quoc-cua-dang-cong-san-dong-duong-1945,1,thumbnail,image_01.<đúng-đuôi-file>,direct,high,Hội nghị toàn quốc của Đảng tại Tân Trào,https://en.wikipedia.org/wiki/August_Revolution#August_Revolution,,,en.wikipedia.org,,check linked image file page before reuse,,,https://en.wikipedia.org/wiki/August_Revolution#August_Revolution,Trang ghi hội nghị Đảng mở ngày 14-8-1945 tại Tân Trào và quyết định tổng khởi nghĩa.,awaiting_manual_download,,hochiminh.vn|tulieuvankien.dangcongsan.vn|dangcongsan.vn|baotanglichsu.vn|nhandan.vn|qdnd.vn|vietnamplus.vn|luutru.gov.vn,,,,,,True,False
